Step,Upstream Flow,Downstream Flow,Bottleneck Occupancy,Downstream Occupancy,Queue Length,TTS
892,26,17,30.533373274594005,25.003494230966115,1,718541.7119999998
893,26,17,30.164481722954406,23.780443366079755,2,713948.3499999997
894,29,19,31.348769875550175,23.7906843812785,2,720992.6969999997
895,32,19,30.07844942706182,23.9222849899498,2,713004.5449999997
896,34,19,29.092209687309868,22.593269157174813,2,713005.5449999997
897,34,21,28.457639435937587,22.59319402845836,2,707678.5679999997
898,37,22,28.457952824590222,23.51266401147389,2,692688.6199999995
899,2,1,2.2258933075789855,14.08441728597912,2,692687.6199999995
900,4,2,15.936421785066557,18.741330501522196,2,686759.2479999996
901,6,4,18.959949566940775,22.961521342751393,1,708807.0879999995
902,6,4,19.431517730706815,21.904327705147846,1,717815.9039999995
903,9,6,21.021830814520968,24.744244064308987,2,736349.0569999994
904,11,7,21.684859012100805,22.73034173880369,2,740895.8439999995
905,13,9,19.45155442733031,26.10066037246248,3,744220.2309999994
906,15,9,21.058106077684258,23.301219530264444,3,742601.8079999993
907,16,12,24.136687003230705,22.782924479553525,3,742601.8079999993
908,18,12,23.66786697079135,26.141306510027864,3,755907.1799999994
909,20,13,21.51624270071941,25.303509582666226,4,760492.2399999994
910,22,14,22.577733968899828,23.6371224087416,5,748602.0439999994
911,23,16,24.68713904821523,25.914562652560154,4,748814.0439999994
912,25,16,25.990341998267752,26.444474844043953,4,736929.0599999992
913,26,18,24.288366729358398,26.481036550628186,5,737056.0599999992
914,29,18,23.678708605637233,25.55561302878881,5,731840.9979999993
915,29,20,25.329924846047735,26.565340652713285,5,731965.4799999993
916,31,21,26.04995057817755,26.516800922725125,5,774169.7999999992
917,33,22,24.678900547747155,25.81287725417752,5,778673.8329999992
918,33,24,24.842431611489815,26.424564479714263,5,789681.185999999
919,2,1,25.0,11.260295865906755,6,794063.284999999
920,3,2,7.098594368088129,12.11880099656355,7,787015.1739999992
921,4,4,10.251877114630286,22.065203188155163,6,784702.1589999992
922,6,4,11.767604296325374,16.54890239111637,7,791226.4799999989
923,9,7,20.423463191531823,21.77507847296056,7,781375.395999999
924,9,7,21.18621932627652,19.53699262238678,6,774444.271999999
925,12,9,20.27442928897147,18.159372868888113,6,769790.919999999
926,13,10,18.24047959122268,20.4073164839708,6,775735.5369999988
927,14,11,17.21456021786057,18.199493787681234,6,802855.8979999989
928,16,11,20.214452462196846,17.69243740283817,6,795277.8869999988
929,17,13,20.4252144777482,17.75915537123286,7,793893.1089999987
930,20,13,20.29890382199421,17.073684789577076,7,799019.0189999987
931,22,13,20.141273080409626,15.76032442114807,6,786528.1869999988
932,23,13,19.77294339665231,14.634586962494637,6,817727.9599999988
933,26,14,19.807730963791528,14.237407009377927,7,811780.1449999986
934,27,14,18.94857132154062,13.795727745688898,7,805564.3559999986
935,30,15,19.262284340265644,13.403820113680743,8,801349.5519999987
936,32,15,19.01960046749609,13.049113461263923,9,794578.5159999987
937,35,15,19.065087269182275,12.362318015934243,9,787732.9999999986
938,37,16,18.923680464007617,12.484210402366406,9,826584.5799999987
939,1,0,16.93656879571961,0.0,10,844266.0099999986
940,2,2,26.00999894213487,21.274006958793734,9,841177.9439999986
941,5,2,17.33999929475658,14.599683225232084,9,839803.5549999987
942,6,3,16.70508397303152,14.38563647398515,10,854375.5249999986
943,8,5,18.52370793227408,22.0087981963502,10,845043.8999999986
944,11,6,18.68612765894966,21.62552613332372,10,840134.9079999985
945,12,8,20.270985652688623,19.51213612338896,10,834767.7599999985
946,14,9,20.443082607787133,27.029715356083273,11,854683.5399999988
947,15,9,20.276892157007687,24.319426500048596,11,850624.5599999988
948,18,11,20.547912028081328,23.626417748317483,11,855365.1399999987
949,18,12,20.462284239203335,26.74620274667735,11,847620.7319999987
950,21,13,19.57888498277498,26.777390375479133,11,848048.7319999987
951,22,13,21.145659321924242,24.71759111582689,12,852683.9429999987
952,25,16,21.721178323199247,26.423525674764075,12,846124.5879999988
953,27,16,21.712090042040398,26.884179518668688,13,843751.8279999988
954,28,17,21.025339840905843,26.355060938062042,13,847766.3469999988
955,30,18,22.03766992398173,26.25290607239442,13,862922.8299999988
956,30,20,23.417160861908176,29.091586887646503,13,863572.8299999988
957,33,20,23.198387795760983,28.63522266715368,13,876767.5499999988
958,35,21,24.351347584828744,27.90408859118429,13,899911.0669999988
959,2,1,0.0,22.641987802827163,13,900348.0669999988
960,4,2,5.423872926712647,19.49937994992486,13,906675.1069999989
961,6,4,9.275350370707732,25.458981960746822,13,940717.8429999988
962,7,5,16.54333483700725,33.04800595737826,12,955328.5599999988
963,9,5,24.13595093697154,29.68940906728373,12,961030.9089999989
964,11,6,28.113612038827775,26.60885391131905,12,1003039.0559999988
965,13,8,27.072006095252327,29.630369796446065,12,994880.7849999988
966,14,9,23.688005333345785,29.24838275746661,11,1023425.9999999988
967,17,10,22.78529456703085,28.629795384459708,12,1055430.4159999988
968,18,11,24.67814400063844,27.62582516411347,12,1056364.4159999988
969,20,12,23.07338911678068,28.413857525004005,12,1048035.1769999986
970,22,13,22.29883127896978,27.476852360831575,11,1062857.4279999987
971,23,14,22.80346606221013,28.091777877939307,11,1052635.1849999987
972,24,16,24.695888703888613,27.61287124830682,11,1071387.135999999
973,25,16,23.459580586289047,26.86385685538249,10,1101027.709999999
974,27,17,22.939608771035758,26.56632837309303,10,1105602.029999999
975,29,18,23.142764429909715,26.888628196504623,10,1105835.029999999
976,29,19,23.24594418380362,26.910555405726626,9,1121702.960999999
977,32,21,23.623510381662825,27.08250073616088,9,1111967.969999999
978,32,23,23.422156909838208,27.16853639175478,8,1131796.049999999
979,1,0,6.409904324456761,33.333333333333336,12,1165635.2499999993
980,4,2,12.564010734371323,6.763304073126619,12,1162889.2079999992
981,5,2,22.415065298045533,13.499882260144759,12,1156281.6739999992
982,6,3,25.545653527689893,15.651842978123417,11,1153328.9119999993
983,7,5,29.7548738764948,20.02823106491178,11,1145745.2919999994
984,9,5,27.555748112852996,20.541681538717032,11,1132934.7799999996
985,12,7,24.691543803638993,19.8554857575129,11,1123039.9229999997
986,13,8,26.478112622068295,23.83093531958688,11,1118363.8359999997
987,14,8,27.861024465781586,21.18305361741056,11,1116322.808
988,15,11,27.638680320136473,23.94309838671802,11,1128923.13
989,18,11,26.31294540717435,22.915646450790618,11,1122141.9249999998
990,20,14,27.335473901164892,22.976854103688677,12,1123083.675
991,20,14,28.481835506560042,24.95061797978381,13,1139988.392
992,23,14,26.917133693422713,24.085718892781045,13,1134407.2000000002
993,26,15,26.006320982882016,23.694644868061356,13,1125261.4160000002
994,26,16,27.512046599902362,23.19539510330486,13,1120935.1310000003
995,28,17,27.004756984658897,23.384162111116723,13,1113071.712
996,31,18,25.956672266328617,23.694323729147808,13,1138578.402
997,32,20,27.552228555576843,23.55548145791118,13,1129916.645
998,34,21,27.40444851463792,24.05632193930728,12,1157018.748
999,2,1,0.0,15.280605201098751,12,1185329.0289999999
1000,4,2,18.29697593108932,10.232973996039618,12,1186435.936
1001,6,4,30.909629881302674,26.00822093977639,12,1215080.278
1002,8,4,23.182222410977005,20.514269773028104,11,1201394.9840000002
1003,10,6,23.47047666558069,19.650714156221813,13,1234203.866
1004,12,6,28.45512763226452,19.602222560494436,13,1222951.27
1005,13,7,28.245793105397507,18.880747015032284,13,1223173.27
1006,15,8,33.12906635221786,18.77537758463414,13,1231805.632
1007,16,8,35.247031421906485,16.862922358118926,13,1263143.987
1008,18,10,31.72232827971584,19.57450575078686,12,1273365.264
1009,19,11,30.508514803663253,19.947998741630467,12,1294090.5259999998
1010,21,11,29.027938575972932,18.28566551316126,12,1283286.766
1011,22,13,29.227551257687004,19.773477447660508,11,1284729.0289999999
1012,24,14,31.048697207492637,20.183058929925274,11,1314344.8149999997
1013,27,15,31.430889579273376,19.109180621969447,12,1307119.2399999998
1014,28,17,29.466458980568788,21.09666498005301,12,1348855.2399999998
1015,30,17,29.786712330183338,20.114704181171017,12,1343154.53
1016,33,19,30.786687719486373,20.967817679813706,12,1343605.53
1017,34,19,29.166335734250247,21.066508771554926,13,1409390.172
1018,36,21,28.880698152071602,21.15057018504236,13,1403026.95
1019,3,0,1.8908776002348304,0.0,13,1407435.4399999997
1020,5,0,13.9973944222902,0.0,13,1396064.5759999997
1021,6,1,17.5486716628105,5.345976317552311,13,1395494.8899999997
1022,7,1,19.055772759928402,4.009482238164234,12,1453770.7199999995
1023,10,2,20.364767464648708,5.380359498691784,12,1447645.4899999995
1024,13,2,19.15936695091176,5.213136572711442,12,1429540.3109999995
1025,14,3,22.28764981991641,6.572070828819744,12,1423297.0199999996
1026,15,3,25.639676834408576,5.817966309216634,11,1501177.7829999996
1027,16,4,25.5686016305854,6.356597123892613,11,1489966.5459999996
1028,18,5,28.098109850140816,8.651518281671997,11,1558308.6799999995
1029,19,6,26.77621741524299,11.3039699100048,11,1550495.5849999995
1030,21,7,25.270349529178542,13.700194379886298,12,1589736.2499999995
1031,22,8,24.284042501354993,14.372435448975315,13,1593440.2749999997
1032,25,9,25.36306780404049,14.883850236894672,12,1618817.0499999998
1033,25,11,26.178935657022937,17.79135013285264,12,1665486.0609999998
1034,26,11,24.542752178459004,18.745592788787253,12,1635211.2
1035,27,12,24.28387873538611,18.051888487523275,12,1658964.25
1036,29,14,24.157415462368682,19.789591398231703,12,1696773.97
1037,30,14,24.906799422309913,20.777605466408108,12,1722439.3179999997
1038,30,16,25.54968602987529,21.28157877721871,12,1764388.086
1039,1,0,14.88543927050614,33.333333333333336,12,1776066.7499999998
1040,3,2,12.266858981979567,18.587419010820366,12,1792144.2599999998
1041,4,2,13.934762403541376,21.681717586981602,12,1768672.2849999997
1042,6,2,21.674673015085943,16.2612881902362,11,1786276.7299999997
1043,8,5,28.26906103563715,25.739590875329366,11,1836846.7549999997
1044,8,5,25.51257897315698,26.895923168756827,11,1824124.1559999995
1045,10,6,23.37623379295662,26.07280289508665,12,1906044.139
1046,10,8,24.844189094811497,26.848474890039142,11,1918208.599
1047,12,9,24.86150141761022,28.969473946859512,11,1918673.599
1048,15,9,24.171932635271105,26.367174781958056,12,1951036.0720000002
1049,15,12,24.693030993744387,27.157888343010722,13,2024009.6600000004
1050,16,12,24.86061463749299,28.364041910796484,13,2062384.6800000002
1051,19,12,24.508735368422446,27.197229662688652,14,2109479.49
1052,19,14,23.610051025148337,28.20647419433618,14,2124099.5559999994
1053,22,15,22.742605393377744,26.726752416221743,14,2124073.5559999994
1054,22,16,23.705825747043363,27.090879425684022,13,2151245.453
1055,25,16,23.57332955971789,26.57376640037785,13,2138840.85
1056,26,18,24.24937184916903,26.611920685498564,15,2180638.0
1057,28,19,23.26921153194055,27.42986727585567,14,2180478.247
1058,30,20,22.105750955343524,26.461691713136208,14,2181195.247
1059,2,2,50.235842945483,27.371572784901826,14,2152549.3899999997
1060,4,2,36.668984529023874,22.708035321803283,13,2181157.95
1061,5,4,36.86600645162912,17.768902873447384,13,2137332.59
1062,8,4,36.51089430363044,21.03731264823902,13,2122355.26
1063,11,5,36.28688147215826,20.80641561760179,14,2217287.622
1064,12,7,35.856931692093966,23.63520622626159,14,2231381.307
1065,13,8,31.986236109254868,21.286178106141136,13,2325605.2800000003
1066,15,9,30.84413132643462,22.315562818975348,14,2348848.5020000003
1067,16,10,31.85928952200546,22.60975440004434,15,2356787.535
1068,18,12,30.24101698952734,23.37194324664021,15,2402810.0460000006
1069,19,12,28.90653447503269,22.120236324231385,15,2388875.239
1070,22,14,30.462930158523704,22.151276635227333,14,2412551.744
1071,24,15,30.173671750556142,22.300114984608836,14,2412550.744
1072,26,15,28.45938390862314,20.707249628565346,14,2428483.398
1073,27,18,28.12255558251536,22.117757929558035,14,2469563.002
1074,29,18,28.871481654771003,21.495063991552854,13,2443775.6399999997
1075,31,19,28.689920372483574,20.254343754768968,13,2543329.6040000003
1076,33,20,27.249965612239812,20.388670415974488,14,2540610.31
1077,35,21,27.427637667432236,20.89842133953768,14,2541351.31
1078,37,22,26.669707236047486,20.60280481369091,13,2499728.6399999997
1079,2,2,5.950355945458341,23.987073058894264,13,2501210.6399999997
1080,4,3,33.89771245890927,28.167937970268515,13,2534918.8669999996
1081,5,4,36.316237448949096,20.075656846544614,13,2531856.273
1082,6,6,27.237178086711822,28.056897768749423,13,2515979.44
1083,8,6,27.731056381504686,23.1335266349591,14,2556348.297
1084,10,9,27.27588031792057,24.672043894778046,13,2523447.738
1085,11,10,30.24372383436409,24.699381345360617,13,2541212.9349999996
1086,12,11,31.077328256482417,23.85240908934918,13,2592141.6
1087,15,11,30.402069561317703,22.44077983438341,13,2609605.32
1088,16,13,30.601258935719216,20.768581656147187,12,2643827.4400000004
1089,17,14,28.36146397764155,22.109916576934637,12,2639203.1200000006
1090,19,14,29.07590436157174,22.206917302358733,12,2622591.498
1091,21,15,28.62896644922968,21.832296177089095,12,2622591.498
1092,22,17,29.448188736360848,21.728952857083204,13,2722068.825
1093,22,18,28.587984043362738,22.730302039109727,13,2703731.2800000007
1094,23,19,28.762209124463567,21.742938721435696,15,2781154.024
1095,26,21,27.283946707810255,22.569723492233607,15,2748563.2
1096,28,21,28.20112142942182,21.97054146853361,14,2737029.3200000003
1097,29,23,29.2498258779906,22.542560591818585,15,2841848.974
1098,31,24,30.050711865587232,22.34854276333029,15,2823804.3200000003
1099,0,1,1.802399984450176,11.151758265790098,15,2789784.3079999997
1100,3,3,5.125965885207506,29.86144219489309,14,2809955.102
1101,6,3,6.722022562125099,19.907628129928728,14,2765387.895
1102,7,6,8.056850817011707,20.974658333839596,14,2752728.1380000003
1103,9,6,16.97237469406673,25.22245513328471,14,2748902.62
1104,10,7,22.52734896908919,22.526943401410588,14,2754837.5600000005
1105,13,8,25.03174680819841,22.165602440455107,13,2773965.4910000004
1106,15,9,23.403921843743092,20.939038786176905,13,2887178.335
1107,16,11,22.745448785599997,21.770854383819625,13,2869190.8740000003
1108,17,11,24.96578700539942,20.77682134974869,13,2892270.3090000004
1109,18,11,29.10870196242751,18.888019408862448,12,2905259.782
1110,20,12,26.76662879280798,19.222862518799072,12,2891443.1590000005
1111,21,13,25.61878361761431,19.326581297867467,12,2950057.2960000006
1112,23,14,27.22175039958553,18.97234633014748,12,2933615.4310000003
1113,26,16,26.39390613076936,20.084897771777023,12,2928350.437
1114,26,16,25.52854584032005,20.356060028692962,11,2912446.52
1115,29,18,25.87110706610327,21.38665250026861,12,3079942.340000001
1116,30,18,25.24358396925095,20.208104529811205,12,3043067.3820000007
1117,32,21,24.737595458882005,20.67356383612996,12,3049292.2710000006
1118,33,21,25.347044208677687,21.422599021753587,12,3092952.9760000007
1119,1,1,2.027493765149302,16.436033338072775,12,3088524.128000001
1120,4,1,12.883897854581505,8.218016669036388,11,3091782.832000001
1121,5,2,20.12518654907846,9.696694563988078,11,3151620.464000001
1122,7,3,20.9494291474968,8.853373905344597,11,3265859.6300000004
1123,7,5,22.802135148122034,13.165206074496988,12,3305477.63
1124,10,5,19.281309548562334,15.399353681534143,11,3323569.7550000004
1125,11,7,18.571909556618493,16.599170982405145,11,3265974.7200000007
1126,13,8,20.658193954847093,18.633590535950855,11,3285134.9040000006
1127,15,8,19.199331209503296,16.56319158751187,11,3381750.5380000006
1128,16,11,18.893561497351925,19.033397398713987,11,3465650.2800000007
1129,18,11,19.73660701036589,18.97835909567496,10,3444383.2320000012
1130,20,13,21.600374519547454,20.05345597632729,10,3425045.5170000014
1131,22,14,21.551330653519386,20.14570200670406,10,3525622.990000001
1132,23,15,20.89289684801494,19.316898456162605,10,3541306.9680000013
1133,24,15,22.045315499534958,18.76090447774863,12,3648791.328000001
1134,26,16,20.99344028258301,18.478238669561147,12,3649514.328000001
1135,28,17,20.59141023036191,18.44649242890834,12,3624862.912000001
1136,29,18,20.022998859191276,18.165542622274966,12,3579351.105000001
1137,31,20,19.591820512264828,19.45808176984875,12,3553385.0920000006
1138,32,20,21.968198202100666,18.485177681356316,12,3505822.1360000004
1139,2,1,50.0,6.293760763810496,12,3521333.6600000006
1140,3,2,6.145593788758674,8.68535295193169,14,3738684.711
1141,6,2,6.455519449150414,11.477656485148044,14,3738681.711
1142,7,3,8.45857136635999,12.879856892095631,14,3756352.171
1143,9,5,10.41189691537511,19.530617477006064,14,3734905.5560000003
1144,11,6,15.021544776355238,20.301463614249666,14,3714252.3150000004
1145,13,7,16.74882623911214,19.518196138088094,15,3709495.7860000003
1146,16,8,14.834447176981769,20.43060687164863,15,3769547.3440000005
1147,19,10,16.078514903681985,21.301901395173882,14,3885321.2020000005
1148,20,10,17.818765790426028,20.82139734081011,14,3885321.2020000005
1149,22,12,18.927981645128447,21.169181794666795,14,3888246.6420000005
1150,25,12,18.49124883262334,21.458177934102377,14,3911060.083
1151,26,14,17.507092312262365,21.671899892810245,14,3842273.832000001
1152,29,14,18.05356114442905,20.733873056878156,13,3912376.2700000005
1153,31,16,20.034931128133927,22.03256007697544,13,3853308.216000001
1154,33,17,19.761951867344507,21.98507263347267,13,3870395.740000001
1155,35,18,20.097601564499293,21.388336428557807,14,3998649.0719999997
1156,37,20,19.789568790671474,22.497676324150216,14,3975178.58
1157,39,20,19.990082357050575,21.313588096563365,14,3925956.6350000002
1158,40,22,21.58491792251226,21.915126949369323,14,3950892.2950000004
1159,2,1,0.0,15.87940743005826,13,3972126.750000001
1160,3,2,4.257530122717412,16.126143057867164,13,4086770.8499999996
1161,3,3,16.35604153635389,14.249946733934848,14,4081174.875999999
1162,5,3,16.323484257793552,15.229407710116524,14,4058607.9620000003
1163,6,5,14.409178259339797,14.213928988882193,14,3986490.49
1164,8,6,13.891301274967796,19.435641302533845,13,4056766.4700000007
1165,8,7,17.179039336159413,17.78768649594873,13,4057459.4700000007
1166,10,8,16.425116847916854,19.46369234981565,13,4005543.972000001
1167,12,9,15.465159169415049,20.268906034801955,13,4076377.788000001
1168,13,9,15.797564281293717,18.515215562651974,13,4046509.6960000005
1169,15,11,18.686063505927304,19.65014962359102,13,4093298.5980000007
1170,17,12,19.415646727585546,20.888071604955233,13,4065196.5760000013
1171,19,13,17.922135440848198,19.906104922882573,12,4151333.6470000003
1172,21,13,19.562832620530912,19.29172834003014,13,4163166.7770000002
1173,23,15,20.751307768241908,20.57760906245373,13,4260581.216
1174,25,15,19.45435103272679,19.378557893324928,13,4235446.824000001
1175,28,17,21.16600721329258,19.088288658055678,13,4213145.548
1176,30,18,21.910043922421586,20.600804748949454,13,4163480.0220000003
1177,32,18,20.756883715978347,19.5165518674258,13,4257775.368
1178,33,21,21.06132735671224,19.985366162394865,13,4283552.488000001
1179,3,0,0.0,0.0,13,4259931.460000001
1180,6,0,0.0,0.0,13,4310318.762
1181,8,3,5.345078922177512,16.119412476723483,12,4233188.5200000005
1182,9,3,9.221083385078543,13.677670799919875,12,4209150.905
1183,12,6,10.520874524356714,20.327911862586916,12,4176582.112
1184,14,6,16.05447885752085,19.023505691169856,12,4203377.842
